1	21	14	7	8	6	5	87	59	38	1018	1016.06	1014	5.0	4.0	3.0	6	2	0	0.0	None 
2	19	12	5	10	7	5	100	78	52	1020	1017.67	1010	3.0	2.0	0.0	6	1	0	0.0	Fog
3	43	23	3	12	8	3	100	66	9	1021	1018.72	1017	5.0	2.9	0.0	7	2	0	0.0	Fog
4	21	12	4	10	7	3	100	75	49	1019	1017.38	1016	4.0	2.4	0.2	7	2	0	0.0	Fog
5	22	14	7	10	7	4	93	67	38	1018	1016.39	1015	4.0	2.2	0.5	118	5	0	0.0	Fog
6	22	14	5	11	8	5	100	72	46	1019	1016.92	1015	3.5	2.5	0.1	15	2	0	0.0	Fog
7	23	16	9	10	8	6	87	72	38	1016	1014.55	1013	4.0	2.7	1.5	11	2	0	0.0	None 
8	23	16	9	11	9	7	93	66	44	1016	1013.38	1012	3.5	2.6	0.6	11	3	0	0.0	Fog
9	24	16	8	12	9	6	93	74	47	1015	1013.17	1011	5.0	2.6	0.5	4	1	0	0.0	Fog
10	23	17	11	12	11	9	88	67	50	1014	1012.79	1011	2.0	1.9	1.5	11	3	0	0.0	None 
11	18	13	8	10	8	7	93	78	52	1017	1014.31	1012	4.0	2.7	1.5	9	2	0	0.0	None 
12	19	12	9	9	8	7	88	77	49	1018	1016.67	1016	4.0	4.0	4.0	4	3	0	0.0	None 
13	14	13	12	10	10	9	82	79	77	1022	1020.50	1020	3.0	3.0	3.0	7	5	0	0.0	None 
14	19	14	9	9	8	7	93	69	49	1023	1021.00	1020	4.0	3.2	0.5	4	1	0	0.0	None 
15	19	14	8	10	8	6	87	69	52	1024	1022.57	1021	5.0	3.2	0.1	9	4	0	0.0	Fog
16	18	13	8	10	9	7	93	69	52	1023	1020.25	1019	4.0	3.4	1.5	18	10	0	0.0	None 
17	20	16	11	10	10	9	88	71	52	1021	1019.47	1019	5.0	3.8	3.0	22	10	0	0.0	None 
18	21	15	9	8	7	6	87	65	40	1020	1017.16	1015	5.0	4.2	3.0	22	10	0	0.0	None 
19	20	13	6	6	4	2	87	56	33	1017	1015.00	1013	6.0	4.4	3.0	13	3	0	0.0	None 
20	19	12	5	9	6	3	93	75	52	1017	1015.69	1014	4.0	2.5	0.0	9	2	0	0.0	Fog
21	19	12	4	11	8	4	100	78	56	1019	1016.91	1015	3.0	2.0	0.1	7	1	0	0.0	Fog
22	17	10	5	10	7	5	100	86	55	1020	1018.11	1016	2.5	0.9	0.0	11	3	0	0.0	Fog
23	19	13	7	12	10	7	100	85	60	1020	1017.20	1015	3.0	1.2	0.0	11	5	0	0.0	Fog
24	16	12	7	10	8	7	100	90	63	1018	1016.33	1014	2.0	0.7	0.0	13	2	0	0.0	Fog
25	14	12	9	10	8	7	100	82	63	1017	1015.62	1014	1.5	1.0	0.5	6	3	0	0.0	Fog
26	13	12	10	11	10	8	100	90	82	1018	1015.80	1014	1.2	1.0	0.8	11	4	0	0.0	Fog
27	13	12	10	12	11	9	100	93	88	1013	1010.00	1008	3.0	1.3	0.5	22	11	0	0.0	Fog 
28	13	10	7	10	7	6	100	85	67	1018	1015.32	1013	2.5	1.2	0.0	11	4	0	0.0	Fog 
29	9	8	6	9	7	6	100	100	100	1018	1016.40	1015	0.1	0.0	0.0	4	1	0	0.0	Fog
30	12	10	9	8	7	7	93	86	72	1018	1015.50	1014	2.5	1.3	0.5	9	2	0	0.0	Fog
31	9	9	9	8	8	8	93	93	93	1014	1014.00	1014	1.5	1.4	1.2	6	4	0	0.0     None
