1	32	28	24	26	25	24	100	79	66	1005	1001	998	5	4	1	37	11	0	0.00	Rain 
2	35	31	28	27	26	24	84	72	63	1001	999	997	4	4	4	11	5	0	0.00	None 
3	35	32	29	30	27	25	94	75	67	998	996	993	4	3	1	14	3	0	0.00	None 
4	36	32	29	26	25	24	84	65	50	997	996	994	5	4	4	14	5	0	0.00	Thunderstorm
5	34	30	27	24	24	23	79	66	56	1000	999	997	5	5	4	19	10	0	0.00	Thunderstorm
6	36	32	28	26	25	24	84	68	56	1000	999	997	4	4	4	11	6	0	0.00	None 
7	34	29	24	26	24	22	100	67	56	1001	999	997	4	4	4	23	8	0	0.00	None 
8	32	27	23	26	24	22	100	80	66	1003	1001	999	7	4	1	45	8	0	0.00	Rain 
9	32	29	26	27	24	24	94	80	66	1006	1003	1001	4	4	3	26	8	0	0.00	Rain 
10	34	29	25	24	24	22	89	69	55	1004	1002	1000	5	5	4	11	3	0	0.00	None 
11	36	32	29	27	26	24	74	66	56	1002	1001	999	5	4	3	11	2	0	0.00	None 
12	34	29	24	26	25	23	94	75	59	1002	1000	998	5	4	2	47	11	0	0.00	Rain 
13	35	31	28	25	24	24	79	66	56	1000	999	998	5	4	4	11	6	0	0.00	Thunderstorm
14	35	32	29	27	26	24	84	70	59	999	997	995	4	4	3	19	8	0	0.00	Rain 
15	33	30	22	26	24	21	94	74	62	1002	998	996	4	4	2	26	11	0	0.00	Rain 
16	28	24	21	23	22	21	100	86	74	1006	1004	1000	7	4	0	37	18	0	0.00	Rain 
17	31	27	23	23	22	20	88	70	55	1006	1005	1004	7	5	4	11	8	0	0.00	Rain 
18	33	29	25	24	23	21	94	71	55	1008	1007	1005	8	4	3	19	3	0	0.00	None 
19	35	31	27	25	24	23	79	66	56	1009	1007	1005	4	4	4	11	3	0	0.00	None 
20	36	32	28	26	24	22	75	66	53	1006	1004	1002	4	4	3	11	3	0	0.00	None 
21	35	32	29	26	25	23	79	66	56	1004	1002	1001	4	4	4	14	5	0	0.00	None 
22	35	31	28	24	23	22	79	64	53	1005	1004	1001	4	4	4	11	5	0	0.00	None 
23	36	31	26	24	23	21	78	64	49	1008	1006	1004	8	5	4	45	10	0	0.00	Thunderstorm
24	35	31	27	24	23	22	74	62	49	1007	1005	1004	7	5	4	11	2	0	0.00	 None
25	35	31	27	24	23	22	79	65	49	1006	1005	1003	5	4	4	19	8	0	0.00	None 
26	35	29	24	25	23	21	94	71	56	1006	1004	1002	8	5	1	45	10	0	0.00	Rain 
27	33	28	25	22	22	21	83	69	52	1005	1004	1002	8	6	4	26	10	0	0.00	Thunderstorm
28	29	27	26	24	23	22	79	78	74	1008	1006	1004	4	4	4	14	5	0	0.00	Rain
29	34	29	24	24	22	21	89	71	52	1008	1006	1004	5	4	1	11	2	0	0.00	None 
30	35	30	25	24	23	22	83	65	52	1008	1005	1002	8	5	3	8	5	0	0.00	None 
31	35	30	26	26	24	22	79	67	56	1005	1003	1000	4	4	4	14	5	0	0.00	None 
