1	40	34	28	16	13	9	37	29	20	1005	1002	1000	4	4	4	29	13	0	0.00	None 
2	39	34	29	17	15	13	40	35	27	1005	1002	999	4	4	4	23	11	0	0.00	 None
3	37	30	24	19	17	15	61	44	30	1005	1002	1000	5	4	1	74	18	0	0.00	Rain 
4	41	33	26	19	18	15	65	42	24	1004	1002	1000	5	4	4	24	10	0	0.00	None 
5	43	34	27	16	14	13	48	29	17	1003	1000	998	5	4	4	19	6	0	0.00	None 
6	44	36	27	19	16	13	42	32	18	1000	998	996	4	4	4	23	8	0	0.00	None 
7	41	34	29	17	16	15	45	33	24	1002	999	997	5	4	4	23	10	0	0.00	None 
8	42	36	31	18	17	15	38	32	23	1001	998	995	4	4	4	23	10	0	0.00	 None
9	42	36	31	19	17	15	49	33	20	999	996	993	4	4	4	16	10	0	0.00	 None
10	43	37	32	17	16	15	38	29	21	999	996	994	4	4	4	19	8	0	0.00	 None
11	43	34	26	19	17	13	61	38	23	1003	999	996	6	4	1	47	13	0	0.00	Thunderstorm
12	35	31	27	21	19	17	61	51	44	1005	1002	999	6	5	4	23	10	0	0.00	Thunderstorm
13	31	29	28	22	22	21	70	63	55	1003	1001	999	6	5	4	32	11	0	0.00	 None
14	36	31	26	23	22	20	74	62	44	1002	1000	996	6	5	4	34	10	0	0.00	Thunderstorm
15	28	24	21	22	21	21	100	79	66	1004	1001	1000	6	5	2	40	16	0	0.00	Rain 
16	33	28	23	19	19	19	78	57	43	1002	999	996	6	5	4	14	8	0	0.00	 None
17	35	28	20	21	20	19	100	64	41	999	997	993	6	4	1	64	10	0	0.00	Rain 
18	35	28	21	19	18	16	83	57	32	1000	999	996	10	7	4	14	8	0	0.00	None 
19	38	31	25	19	18	16	65	46	30	1002	1000	997	8	5	4	23	8	0	0.00	None 
20	40	34	28	21	20	19	66	47	33	1001	999	996	5	4	4	14	10	0	0.00	None 
21	42	36	29	22	21	18	51	41	28	998	996	994	4	4	4	14	10	0	0.00	None 
22	43	37	31	22	21	20	58	42	30	998	997	996	4	4	4	19	10	0	0.00	 None
23	42	36	31	21	20	19	52	40	30	998	996	994	4	4	4	24	8	0	0.00	None 
24	40	36	31	24	22	20	66	49	35	998	996	994	4	4	4	19	10	0	0.00	 None
25	38	34	30	25	24	22	74	57	42	1001	999	997	4	4	4	23	13	0	0.00	Thunderstorm
26	36	30	24	26	23	22	94	64	50	1002	1000	998	5	4	2	64	19	0	0.00	Rain 
27	33	27	22	24	23	22	100	70	55	1000	998	997	7	5	1	74	14	0	0.00	Rain 
28	38	32	26	23	22	21	78	57	42	998	997	996	5	5	4	23	10	0	0.00	Thunderstorm
29	36	29	23	24	21	18	94	57	34	1000	997	996	10	5	1	64	13	0	0.00	Rain 
30	36	31	27	24	22	21	70	62	49	1000	999	997	5	4	3	29	10	0	0.00	Rain
