1	34	27	20	17	15	13	68	50	34	1011	1009	1007	6	5	4	26	11	0	0.00	None 
2	34	26	17	16	12	9	72	46	21	1008	1007	1004	8	5	4	14	8	0	0.00	None 
3	33	27	20	16	13	11	73	44	26	1009	1007	1005	5	4	4	19	8	0	0.00	None 
4	33	27	21	17	13	12	73	47	28	1010	1008	1005	7	4	3	37	13	0	0.00	Thunderstorm
5	29	24	19	20	18	16	88	72	51	1006	1004	1000	5	4	3	37	19	0	0.00	Rain 
6	28	22	16	17	16	14	88	74	48	1008	1003	1000	5	4	3	34	18	0	0.00	Rain 
7	28	21	15	14	12	11	88	62	35	1012	1010	1007	5	5	4	34	14	0	0.00	Thunderstorm
8	28	20	13	13	9	5	82	55	24	1015	1013	1011	5	5	4	26	13	0	0.00	None 
9	29	20	12	10	8	3	82	52	19	1016	1014	1012	8	6	4	37	13	0	0.00	None 
10	32	22	13	11	8	5	77	43	18	1013	1011	1008	5	5	4	23	10	0	0.00	None 
11	35	24	14	12	8	3	77	42	13	1011	1009	1007	7	5	4	37	8	0	0.00	 None
12	36	26	17	12	12	10	72	47	20	1010	1008	1006	7	5	4	23	10	0	0.00	None 
13	37	27	18	15	12	10	68	41	19	1010	1008	1007	5	5	4	13	6	0	0.00	None 
14	38	29	21	16	14	13	73	44	22	1009	1007	1005	5	5	4	11	6	0	0.00	None 
15	39	29	20	15	13	8	68	43	15	1007	1005	1002	5	4	4	23	8	0	0.00	None 
16	39	30	21	16	12	9	60	35	16	1006	1004	1003	5	5	4	11	8	0	0.00	None 
17	40	30	20	16	14	11	73	40	17	1009	1006	1004	5	5	4	14	10	0	0.00	None 
18	41	31	22	17	16	13	65	44	19	1007	1004	1002	5	4	4	14	5	0	0.00	None 
19	42	33	25	17	16	12	61	40	17	1004	1002	1000	5	4	4	14	8	0	0.00	None 
20	42	34	27	16	14	11	51	31	16	1002	1000	998	5	4	4	26	8	0	0.00	None 
21	40	33	25	23	15	11	79	36	17	1009	1003	1000	6	5	2	84	21	0	0.00	Rain 
22	26	23	22	22	18	16	78	69	54	1011	1006	1003	5	5	4	23	14	0	0.00	Rain 
23	35	28	21	18	15	12	78	56	28	1009	1006	1004	5	4	4	34	10	0	0.00	Rain
24	34	26	17	15	14	13	83	56	28	1010	1008	1006	7	5	4	14	8	0	0.00	None 
25	33	26	18	16	13	11	83	48	26	1008	1007	1005	7	5	4	23	11	0	0.00	None 
26	35	28	21	14	12	9	64	39	20	1008	1006	1005	6	5	3	48	11	0	0.00	Thunderstorm
27	36	27	19	17	11	8	73	36	18	1010	1009	1007	8	6	4	14	8	0	0.00	None 
28	37	29	21	11	8	4	53	29	13	1009	1007	1005	8	6	4	14	8	0	0.00	None 
29	33	28	23	14	12	10	53	41	26	1010	1007	1005	5	4	3	55	26	0	0.00	None 
30	34	26	18	13	11	9	68	41	23	1011	1009	1006	5	4	4	34	16	0	0.00	Thunderstorm
