1	35	28	21	13	11	10	53	38	25	1007	1005	1002	4	4	4	23	11	0	0.00	None 
2	35	27	18	15	11	8	59	35	22	1004	1002	1001	5	5	4	19	13	0	0.00	None 
3	36	27	19	16	14	12	64	46	25	1002	1001	999	4	4	4	16	6	0	0.00	None 
4	39	30	22	15	11	8	57	33	15	1002	1001	999	5	4	3	14	8	0	0.00	None 
5	39	31	24	14	12	8	53	36	16	1005	1002	1000	5	4	4	23	10	0	0.00	None 
6	38	30	23	12	11	8	44	30	20	1006	1005	1002	4	4	4	19	10	0	0.00	None 
7	38	29	21	16	11	9	49	33	17	1006	1005	1004	4	4	4	19	6	0	0.00	None 
8	38	31	25	18	17	15	54	40	29	1006	1005	1003	5	5	4	23	14	0	0.00	Thunderstorm
9	39	31	23	18	13	8	61	38	15	1005	1003	1001	5	5	4	23	10	0	0.00	None 
10	40	32	25	16	11	6	57	30	15	1006	1002	1000	5	3	1	74	14	0	0.00	Rain 
11	35	30	26	14	12	9	47	34	25	1006	1002	1000	4	3	1	48	24	0	0.00	Rain 
12	28	27	25	22	16	12	83	56	42	1008	1006	1003	4	4	4	37	16	0	0.00	Rain
13	35	31	27	15	12	10	38	32	23	1008	1006	1004	5	5	4	13	6	0	0.00	None 
14	36	29	22	15	13	12	64	39	25	1006	1004	1002	5	4	3	37	13	0	0.00	None 
15	38	30	22	16	13	11	60	36	21	1004	1003	1000	5	4	2	47	13	0	0.00	None 
16	39	30	22	12	10	8	47	29	18	1003	1000	999	5	4	3	19	11	0	0.00	None 
17	41	32	24	15	12	9	41	29	18	1003	1001	1000	5	4	4	19	6	0	0.00	None 
18	43	33	24	16	13	11	47	30	18	1003	1001	999	5	4	4	19	6	0	0.00	None 
19	44	36	27	12	8	3	33	21	8	1002	1001	999	4	4	3	23	8	0	0.00	None 
20	44	37	29	12	8	4	31	20	9	1003	1001	1000	4	4	3	19	10	0	0.00	None 
21	44	36	28	12	9	9	37	20	12	1003	1001	1000	4	4	3	16	6	0	0.00	None 
22	45	37	29	12	10	7	35	22	10	1002	1000	998	4	4	4	29	11	0	0.00	None 
23	46	36	27	13	9	5	37	21	9	1000	999	997	6	5	4	23	11	0	0.00	None 
24	47	38	30	12	9	6	31	17	9	1000	998	995	5	4	4	14	6	0	0.00	None 
25	44	37	29	13	12	10	37	23	14	1000	998	997	4	4	3	98	16	0	0.00	None 
26	41	33	26	15	13	10	44	28	20	1001	999	998	4	3	2	58	18	0	0.00	Rain 
27	38	31	24	15	14	13	53	37	22	1004	1002	1000	5	4	3	48	16	0	0.00	Thunderstorm
28	38	31	25	14	11	7	47	27	16	1005	1004	1002	4	4	4	34	16	0	0.00	None 
29	33	28	24	12	11	8	44	31	26	1008	1005	1003	6	5	2	47	16	0	0.00	Rain 
30	40	31	22	13	9	4	53	28	11	1003	1001	1000	7	6	4	19	8	0	0.00	 None
31	41	32	24	10	9	7	39	24	13	1002	999	997	5	5	4	23	10	0	0.00	 None
