1	38	32	27	23	22	20	70	53	37	1000	997	994	6	5	4	24	11	0	0.00	Thunderstorm
2	39	33	28	23	23	22	74	53	39	998	996	995	5	4	3	14	8	0	0.00	None 
3	39	34	29	23	22	21	62	50	35	1001	999	997	4	4	4	14	8	0	0.00	 None
4	37	33	30	25	24	22	70	57	47	1001	999	997	4	4	4	23	10	0	0.00	 None
5	36	32	28	25	24	23	79	65	50	1000	999	998	4	4	4	26	13	0	0.00	 None
6	34	29	24	26	24	24	100	77	56	1002	1001	999	4	4	1	45	18	0	0.00	Rain 
7	32	28	25	26	25	24	94	78	66	1003	1001	998	4	4	3	23	14	0	0.00	Thunderstorm
8	33	28	24	25	24	24	100	75	59	1001	998	996	7	5	2	29	13	0	0.00	Thunderstorm
9	31	27	23	26	24	21	100	82	58	1001	998	996	8	4	2	37	13	0	0.00	Rain 
10	31	26	22	24	23	21	100	78	62	1001	997	995	8	5	1	23	10	0	0.00	Rain 
11	35	30	26	24	23	22	83	64	49	1001	999	998	7	5	4	11	5	0	0.00	None 
12	34	31	28	27	25	23	84	73	66	1005	1002	1000	4	4	3	14	6	0	0.00	None 
13	36	31	26	26	24	24	89	65	50	1004	1001	998	7	5	3	14	6	0	0.00	Rain
14	36	31	27	26	24	23	79	68	56	1001	999	996	4	4	4	24	11	0	0.00	Rain 
15	33	29	25	26	24	23	94	75	62	1001	999	997	4	4	1	37	14	0	0.00	Rain 
16	32	30	28	28	26	24	89	78	70	1002	1000	998	4	3	2	26	11	0	0.00	Rain 
17	33	30	28	28	26	24	94	80	71	1001	1000	998	5	4	2	14	8	0	0.00	Thunderstorm
18	35	31	27	27	26	25	94	76	59	999	997	994	4	4	3	11	6	0	0.00	Rain 
19	36	32	29	26	25	23	84	68	50	996	994	993	7	5	4	16	8	0	0.00	Thunderstorm
20	31	27	24	27	24	23	100	89	75	1002	999	995	6	4	1	29	13	0	0.00	Thunderstorm
21	34	29	25	25	24	23	94	75	59	1002	999	995	5	4	4	11	8	0	0.00	Rain
22	36	32	29	27	27	25	84	72	60	999	997	996	5	4	1	14	6	0	0.00	None 
23	33	30	28	27	26	25	94	76	66	1003	1000	998	4	4	3	23	11	0	0.00	Rain 
24	31	27	23	26	24	23	100	82	70	1001	999	997	8	5	2	34	10	0	0.00	Thunderstorm
25	35	31	27	26	25	24	84	74	59	999	997	993	4	4	4	11	6	0	0.00	Thunderstorm
26	31	28	25	25	25	25	100	89	70	998	997	996	4	4	3	19	11	0	0.00	Rain
27	36	32	29	26	25	23	84	68	50	996	994	993	7	5	4	16	8	0	0.00	Thunderstorm
28	31	27	24	27	24	23	100	89	75	1002	999	995	6	4	1	29	13	0	0.00	Thunderstorm
29	34	29	25	25	24	23	94	75	59	1002	999	995	5	4	4	11	8	0	0.00	Thunderstorm
30	36	32	29	27	27	25	84	72	60	999	997	996	5	4	1	14	6	0	0.00	None 
31	33	30	28	27	26	25	94	76	66	1003	1000	998	4	4	3	23	11	0	0.00	Rain 

