1	33	28	24	24	23	21	89	73	55	1012	1010	1008	4	4	3	8	5	0	0.00	None 
2	33	29	25	24	23	22	89	75	59	1014	1012	1009	4	4	4	11	5	0	0.00	None 
3	31	26	22	23	22	21	94	74	55	1014	1011	1007	4	4	3	14	6	0	0.00	Rain 
4	28	26	23	23	22	21	94	79	70	1011	1009	1007	4	3	1	26	10	0	0.00	Rain 
5	31	28	25	24	23	20	83	75	66	1009	1006	1003	4	4	2	19	6	0	0.00	None 
6	32	29	26	25	24	23	89	76	62	1009	1007	1005	4	3	1	11	3	0	0.00	None 
7	33	29	25	26	24	22	83	75	66	1013	1010	1008	4	3	1	19	6	0	0.00	None 
8	34	30	26	27	25	23	89	77	66	1014	1011	1010	4	3	1	14	6	0	0.00	None 
9	33	29	26	25	24	23	89	75	59	1015	1012	1010	4	2	0	11	6	0	0.00	None 
10	33	29	26	26	25	24	94	83	66	1015	1012	1010	3	1	1	14	6	0	0.00	Fog
11	34	28	22	27	24	20	94	86	67	1013	1012	1009	4	2	0	55	11	0	0.00	Fog 
12	29	24	21	21	20	19	94	76	62	1014	1011	1009	6	4	3	19	8	0	0.00	Rain 
13	26	23	21	22	20	19	94	84	78	1014	1011	1009	6	4	3	23	6	0	0.00	Rain 
14	31	24	19	20	18	17	94	70	49	1011	1009	1007	10	6	4	11	6	0	0.00	None 
15	32	26	20	21	19	17	94	72	49	1012	1010	1009	6	4	1	11	5	0	0.00	Fog
16	31	26	21	21	19	19	88	69	51	1012	1010	1009	5	4	3	19	6	0	0.00	 None
17	32	27	21	21	19	18	88	69	49	1014	1012	1011	5	4	3	19	6	0	0.00	 None
18	31	24	18	19	18	16	88	70	49	1015	1013	1012	5	5	4	14	8	0	0.00	 None
19	31	24	18	21	18	16	88	72	55	1015	1013	1012	5	4	4	13	3	0	0.00	None 
20	31	24	19	19	17	16	83	66	46	1015	1012	1011	5	4	3	11	6	0	0.00	None 
21	30	24	18	18	17	16	88	68	48	1013	1011	1009	4	4	2	11	5	0	0.00	 None
22	30	24	19	19	18	16	88	69	51	1015	1013	1011	4	4	1	14	5	0	0.00	 None
23	30	24	19	21	18	17	88	73	55	1018	1015	1014	4	3	1	11	5	0	0.00	 None
24	29	24	19	19	18	17	88	71	55	1018	1015	1013	4	3	1	19	5	0	0.00	 None
25	29	23	17	19	18	15	88	73	55	1015	1013	1010	4	3	1	11	3	0	0.00	 None
26	29	23	18	20	18	16	88	73	55	1016	1013	1011	4	3	1	10	5	0	0.00	 None
27	28	22	17	18	16	15	88	71	48	1015	1012	1010	5	3	2	14	6	0	0.00	 None
28	28	22	16	15	14	13	83	63	45	1013	1011	1010	4	4	3	19	5	0	0.00	 None
29	28	21	14	16	14	12	88	63	45	1014	1013	1011	4	4	4	11	6	0	0.00	 None
30	29	22	16	17	15	13	83	65	42	1016	1014	1012	5	4	4	14	6	0	0.00	Rain 
31	26	21	15	17	15	13	100	73	51	1017	1016	1014	7	5	4	26	14	0	0.00	Rain
