1	23	18	13	12	11	10	88	67	44	1016	1014	1013	7	5	4	19	10	0	0.00	None 
2	25	18	10	11	10	8	87	62	41	1017	1015	1012	10	5	4	19	5	0	0.00	None 
3	25	17	9	10	8	6	87	57	29	1014	1013	1011	5	5	4	14	6	0	0.00	None 
4	26	18	10	12	10	7	87	65	42	1013	1011	1010	6	5	3	24	8	0	0.00	None 
5	26	17	8	9	5	-1	87	55	17	1014	1012	1010	8	5	4	19	8	0	0.00	None 
6	25	17	8	10	7	4	87	57	26	1013	1011	1009	8	5	4	14	5	0	0.00	None 
7	18	16	11	16	12	7	94	79	59	1013	1011	1010	4	4	3	23	10	0	0.00	Rain
8	22	16	10	16	11	7	88	76	64	1012	1010	1008	4	4	3	14	11	0	0.00	Rain 
9	19	16	13	12	9	7	94	69	46	1011	1010	1009	10	6	3	19	14	0	0.00	Rain 
10	19	14	10	12	10	9	94	77	56	1010	1008	1006	10	5	2	74	14	0	0.00	Rain 
11	18	13	9	9	7	6	87	70	49	1014	1012	1009	7	5	4	29	8	0	0.00	Rain
12	20	13	6	8	6	4	93	64	40	1018	1016	1014	7	5	4	23	8	0	0.00	None 
13	22	14	8	7	6	4	81	54	31	1017	1015	1014	7	5	4	19	8	0	0.00	 None
14	24	17	9	9	6	4	82	54	27	1019	1017	1016	8	5	4	19	8	0	0.00	None 
15	21	16	11	9	8	5	82	58	35	1019	1017	1015	5	5	4	11	8	0	0.00	 None
16	24	17	11	9	9	8	82	52	38	1015	1013	1012	5	4	4	13	6	0	0.00	None
17	26	18	10	9	8	6	87	56	28	1014	1012	1010	7	5	4	19	8	0	0.00	None 
18	27	20	13	12	10	8	82	57	32	1013	1011	1010	5	5	4	14	8	0	0.00	None 
19	28	20	13	12	11	10	82	59	32	1015	1013	1011	5	4	4	19	6	0	0.00	None 
20	30	21	12	12	10	8	88	56	25	1015	1013	1011	5	4	3	26	6	0	0.00	None 
21	29	23	17	15	13	11	77	57	37	1016	1014	1012	5	4	2	14	5	0	0.00	 None
22	30	23	17	14	13	12	82	59	33	1015	1013	1010	5	4	4	26	10	0	0.00	None 
23	30	23	16	14	12	11	82	56	31	1014	1012	1010	5	5	4	23	14	0	0.00	None 
24	30	22	15	13	12	10	82	58	35	1014	1012	1011	5	4	4	19	8	0	0.00	None 
25	30	22	15	14	12	10	72	53	33	1013	1012	1010	5	4	4	14	6	0	0.00	None 
26	34	24	15	13	11	8	77	47	20	1015	1013	1011	4	4	4	23	10	0	0.00	None 
27	34	26	18	12	11	10	64	46	23	1014	1012	1010	5	4	4	19	8	0	0.00	None 
28	36	28	20	21	17	11	88	55	37	1013	1011	1010	6	5	3	19	8	0	0.00	None 
29	34	27	20	17	16	14	78	53	30	1011	1010	1008	5	5	4	23	8	0	0.00	None 
30	34	26	18	17	16	14	88	50	31	1011	1009	1007	5	4	4	26	11	0	0.00	None 
31	35	28	20	18	16	14	83	48	28	1011	1009	1008	5	5	4	23	10	0	0.00	None 
